original_label, classifier_label, text
tech,tech,gadgets galore on show at fair the 2005 consumer electronics show in las vegas is a geek s paradise with more than 50 000 new gadgets and technologies launched during the four-day event.  top gadgets at the show are highlighted in the innovations showcase  which recognises some of the hottest developments in consumer electronics. the bbc news website took an early pre-show look at some of those technologies that will be making their debut in 2005.      one of the key issues for keen gadget users is how to store all their digital images  audio and video files. the 2.5gb and 5gb circular pocket hard drive from seagate might help. the external usb drive won a ces best innovations design and engineering award and is small enough to slip into a pocket.  it is the kind of storage that appeals to people who want their pcs to look cool   said seagate.  it is all about style but it also has lots of functionality.   it is the first time you can say a hard drive is sexy   it said. in the centre of the device is a blue light that flashes while data is being written to ensure users do not unplug it when it is busy saving those precious pictures.      universal electronics  nevosl is a universal controller that lets people use one device to get at their multimedia content  such as photos  no matter where it is in their house. it can also act as a remote for home theatre and stereo systems. working with home broadband networks and pcs  the gadget has built-in wireless and a colourful  simple interface. paul arling  uei chief  said consumers face real problems when trying to get at all the files they own that are typically spread across several different devices. he said the nevo gave people a simple  single way to regain some control over digital media in the home. the nevo won two awards at ces  one as a girl s best friend award and another for innovation  design and engineering. the gadget is expected to go on sale before the summer and will cost about $799 (£425).      hotseat is targeting keen gamers with money to spend with its solo chassis gaming chair. the specially-designed chair lets gamers play in surround-sound while stretching out in their own  space . it is compatible with all the major games consoles  dvd players and pcs.  we found that kids love playing in surround sound   said jay leboff from hotseat.  we are looking at offering different types of seats  depending on the market success of this one.  the chair also lets people experience surround sound while watching videos  with wireless control for six surround sound speakers. and a drinks holder. the chair  which looks like a car seat on a skeletal frame  should go on sale in april and is expected to cost $399 (£211).      satellite radio is big business in the us. in the uk  the digital radio technology is known as dab and works on slightly different technology. eton corporation s porsche designed p7131 digital radio set will be launched both as a dab radio in the uk as well as a satellite radio set in the us. dab sets have been slow to take-off in the uk  but this one concentrates on sleek looks as much as technology.  it is for the risqu&#233; consumer   said an eton spokesperson.  we are proud of it because it has the sound quality for the audiophile and the looks for the design-conscious consumer.  the porsche radio is set to go on sale at the end of january in the us and in the first quarter of 2005 in the uk. in the us is it expected to cost $250 (£133).      the average person has a library of 600 digital images estimates the consumer electronics association  the organisation behind ces. this is expected to grow to a massive 3 420 images - or 7.2gb - in five years  time. one gadget that might help swell that collection is sanyo s tiny handheld vpc-c4 camcorder which is another innovation in design and engineering award winner. it combines high quality video and stills in a very small device. it takes mpeg4 video quality at 30 frames a second and has a four megapixel still camera. images and video are stored on sd cards  which have come down in price in recent months. a 512mb card will store about 30 minutes of video and 420 stills. the device is so tiny it can be controlled with one thumb. because images and video are stored on sd memory  it is portable to other devices and means other data like audio can be stored on the card too.      wearable technology has always promised much but failed to deliver because of lack of storage capability and poor design. mpio s tiny digital usb music players come in an array of fashionable colours  taking a leaf out of the apple ipod mini book of design and reflecting the desire for gadgets that look good. slung on a cord  the player would not look too geeky dangling discreetly from the neck. although the pendant design was launched three months ago  the device emphasises large storage as well as good looks for fashion-conscious gadget fiends. an even dinkier model  the fy500  comes out in may and will store about 256mb of music. the range of players recently won an international forum design award 2005.
tech,tech,rivals of the £400 apple... the mac mini is the cheapest apple computer ever. but though it is cheap for a mac how does it compare to pcs that cost about the same amount  dot.life tries to find out if you can you get more for your money if you stick with the beige box.      an extremely small computer that is designed to bring the macintosh to the masses.  apple offer a less powerful mac mini for £339 but the £399 models has a 1.4ghz power pc chip  80 gigabyte hard drive  combined cd burner/dvd player. it comes equipped with usb and firewire ports for peripheral connections  ethernet port for broadband  a port for standard video output and an audio/headphone jack.the machine comes with mac os x  the apple operating system  the software suite ilife  which includes itunes  iphoto  imovie  idvd and garageband.  a monitor  keyboard or mouse. there is also no built-in support for wireless technology or any speakers. the lack of a dvd burner is an omission in the age of backing-up important software. wireless and a dvd burner can be added at extra cost.  apple are targeting people who already have a main computer and want to upgrade - especially pc users who have used an apple ipod.  compact and stylish  the mac mini would not look out of place in any home. apple computers are famously user friendly and offer much better network security  which means fewer viruses. the package of software that comes with the machine is the best money can buy.  the mac mini is just a box. if you don t already have a monitor etc  adding them to the package sees the value for money begin to dwindle. macs don t offer the upgrade flexibility of a pc and the machine s specifications lack the horse power for tasks such as high-end video editing or games.   the mac mini puts the macintosh within the reach of everyone   an apple spokesman said.  it will bring more customers to the platform  especially pc users and owners.     an entry-level machine designed for basic home use.  a 2.6ghz intel celeron chip  40 gigabyte hard drive  256mb  combined cd burner/dvd player. it comes equipped with a 17 inch monitor  keyboard and mouse. the machine has 6 usb ports and an ethernet port for broadband connection. there s also a port for standard video output. the machine comes with windows xp home edition. it provides basic home tools such as a media player and word processor.  a dvd burner  or any wireless components built in. wireless and a dvd burner can be added at extra cost.  homes and small offices  including those looking to add a low cost second computer.  cost is the clear advantage. the dell provides enough power and software for basic gaming and internet surfing. it s easily upgradeable so a bigger hard drive  better sound and graphics cards can be added.  the dell is hardly stylish and the hard drive is on the small size for anyone wanting to store photos or a decent sized digital music collection.   this machine is for small businesses and for people who want a second computer for basic home use  perhaps in a kids bedroom   a spokesman for dell said.  i think we offer better value once you realise all the extras needed for the mac mini.     a desktop computer that pc pro magazine dubbed best performer in a group test of machines that cost only £399 (£469 including vat).  a good basic pc that  according to pc pro  has  superb upgrade potential . for your money you get a 1.8ghz amd sempron processor  512mb of ram  120gb hard drive  dvd writer  16-inch monitor  mouse  keyboard and windows xp2  much more than the basics. it cannot handle 3d graphics and has no firewire slots.  those on a limited budget who want a machine they can add to and improve as their cash allows.  it s cheap and has plenty of room to improve but that could end up making it expensive in the long run. it s a good basic workhorse.  it s not pretty and has a monitor rather than a flat-panel display. some of the upgrades offered by jal to the basic model are pricey. you might find that you want to chop and change quite quickly.  nick ross  deputy labs editor at pc pro  said the important point about buying a cheap and cheerful pc is the upgrade path. interest has switched from processor power to graphics and sound cards as that s what makes the difference in games.  even manufacturers are not going to be marketing machines as faster   he said   they ll emphasise the different features.     a computer built from bits you buy and put together yourself.  a surprisingly good pc sporting an amd athlon xp 2500 processor  512 megabytes ram  a graphics card with 128 ram on board plus tv out  a 40 gb hard drive  cd-writer and dvd player  windows xp home.  anything else. you re building it so you have to buy all the software you want to install and do your own trouble-shooting and tech support. building your own machine is easier than it used to be but you need to read specifications carefully to make sure all parts work together.  experienced and keen pc users. building your own pc  or upgrading the one you have  is a great way to improve your understanding of how it all works.  it s cheap  you can specify exactly what you want and you get the thrill of putting it together yourself. and a bigger thrill if everything works as it should.  once it s built you won t be able to do much with it until you start buying software for it. if it starts to go wrong it might take a lot of fixing. as gavin cox of the excellent buildyourown.org.uk website put it:  it will be tough to obtain/build a pc to ever be as compact and charming as the mac mini.    performance-wise  it s not  cutting edge  and is barely entry-level by today s market  but up against the mac mini  i believe it will hold its own and even pull a few more tricks   says gavin cox. the good news is that the machine is eminently expandable. by contrast  says mr cox  the mac mini is almost disposable.
politics,politics,voters  don t trust politicians  eight out of 10 voters do not trust politicians to tell the truth  a new poll conducted for the bbc suggests.  and 87% of the 1 000 adults quizzed by icm for bbc news 24 said politicians did not deliver what they promised. the poll comes after foreign secretary jack straw predicted trust would be  the key choice  at the next election. both the tories and the lib dems are keen to emphasise a perceived lack of trust in tony blair  following his claims over iraqi weapons.  but according to the bbc poll  61% said the issue of trust made no difference to whether or not they would vote at the next election  widely expected on 5 may. the poll also looked at what lay behind the lack of trust in politicians. some 87% said politicians did not keep the promises they made before elections  while 92% said they never gave  a straight answer . just under three-quarters of respondents (73%) said politicians had shown themselves to be dishonest too often.  mr straw told activists in blackburn on thursday that voters would have to decide at the next election which party  best deserves  their  future trust .  that in the end is the key choice at the next election.   he acknowledged that the public had lost faith in labour  but suggested it could persuade people to  reinvest their trust with us  if the party could overcome tory attempts to spread cynicism in politics. the conservatives are keen to highlight the trust issue. during his response to gordon brown s budget statement on tuesday  michael howard compared the chancellor s figures to the prime minister s claims about iraq s weapons of mass destruction.  the lib dems are also keen to highlight the trust issue  with charles kennedy has claiming voters had a  fundamental lack of trust in the prime minister . and the green party unveiled a billboard opposite the palace of westminster accusing the government of lying over the iraq war.  former education secretary estelle morris told bbc news 24 that there was a  real problem of trust  between the public and the politicians. she said she did not feel her own colleagues could be trusted  but suggested the  three-cornered relationship  between the press  politicians and the public had a hand in the issue. the public was often turned off by sitting on the sidelines in  the battle of words  between the politician and the journalist  she added. lib dem foreign affairs spokesman menzies campbell said the iraq war had hit trust in politicians hard.  issues of war and peace  life and death do have a very damaging effect on the credibility of politicians . martin bell  who won the tatton seat from tory neil hamilton on anti-corruption platform  said politicians often failed to see themselves as others did.  we need public figures we trust to tell the truth and who can see themselves as others see them.
tech,tech,putting a face to  big brother  literally putting a face on technology could be one of the keys to improving our interaction with hi-tech gadgets.  imagine a surveillance system that also presents a virtual embodiment of a person on a screen who can react to your behaviour  and perhaps even alert you to new e-mails. basic versions of these so-called avatars already exist. together with speech and voice recognition systems  they could replace the keyboard and mouse in the near future. some of these ideas have been showcased at the london s science museum  as part of its future face exhibition.  one such avatar is jeremiah. it is a virtual man  which you can download for free and install in your computer.  his creator  richard bowden  lecturer at the centre for vision  speech and signal processing at the university of surrey  refers to jeremiah as  him   rather than it.  jeremiah is a virtual face that attempts to emulate humans in the way it responds to activity. he is very childlike  he likes visual stimulus   he told the bbc news website.  when he sees children running and laughing and waving at him  he smiles at them. if you ignore him  he gets angry. if you leave  he gets sad. and you can also even surprise him.  jeremiah is not actually intelligent. it works on vision  reacting in a preset way to the information provided by a surveillance tracker system. it is not able to talk or to hear you  at least not yet. the surrey team is already working on jeremiah s next version  that will replace the human face with an underwater and more interactive creature: finn the fish.  i am interested in the interaction  providing the ability of a system to watch what s going on and make decisions based on that   explained dr bowden.  the research comes at a time when people are having to cope with an increasing number of hi-tech gadgets.  experts say a much more natural way to interact with these devices  such as a virtual human  could make it much easier to make the most of all those new gizmos.  if you get up at three o clock in the morning  and you go downstairs  there are probably two things you are going to do: either going to the bathroom  or maybe you are going to make a cup of tea   said dr bowden.  now if the system can watch your behaviour over time  it can learn this  so it would predict what you are going to do  turn on the lights for you  or  before you even get to the kettle  it could have switched it on.  you might even be able to tell your home surveillance system that you will be going away on holiday  and ask if it could make sure that the house is secure once you have left. this might sound like a scary vision of an orwellian future. but it might all depend on the face that is watching you.  when we put the surveillance cameras in our centre  a lot of people were very unhappy about the fact that there was a system watching them   said dr bowden.  but when jeremiah s camera went in  nobody minded  because although it s still watching them  they could see what it was watching.
sport,sport,mutu to hold talks with juventus disgraced former chelsea striker adrian mutu is to begin talks with juventus as he looks for a new club.   mutu will be in our club s main stand to watch the match between juventus and fiorentina   said a juventus official  who declined to be named.  then he will meet some important people of the club   he added. mutu  25  sacked by chelsea and banned for seven months for taking cocaine  is now represented by alessandro moggi  son of juve manager luciano moggi. mutu  banned by the english fa  can resume playing next may. he is to undergo a drug education and rehabilitation programme. mutu wants to train with romanian side dinamo bucharest whilst serving his ban  say the bucharest side.
politics,politics,end bush  denial  blair tells eu tony blair is urging european leaders to wake up from their  state of denial  over president bush s re-election.   america has spoken. the rest of the world should listen   the prime minister said in an interview with the times newspaper  published on friday. mr blair is at a summit in brussels  where iraq and european justice and immigration plans are on the agenda. french president jacques chirac reacted to his warning by saying europe instead needed to reinforce its own unity. mr blair has probably been closer to president bush than any other european leader.  he said some people were in  a sort of state of denial  about the us election result but predicted a more  receptive mood  would emerge soon. america needed to listen to the world too  he said.  the fact is that president bush is there for four years. he is there because the american people have chosen him   he argued. he also made clear he intended to take seriously what he perceives as his role in bringing the two continents together.  britain was  uniquely placed  to make out the common ground because of its strong alliance with the us  he suggested. he admitted he had gone to bed at 2230gmt  well before the american polls closed  thinking mr kerry might have won. he woke up at 0530gmt to discover mr bush had won but declined to say if he was pleased with the eventual result. his words about president bush met a cool reception from jacques chirac. the french president told reporters:  europe today has more than ever the need  the necessity  to reinforce itself and its dynamism and unity.  that is the goal of the constitution in a world that is more multi-polar than ever.   mr chirac will miss an address to the summit from iraqi interim leader iyad allawi  who this week criticised nations which took a  spectator  role to iraq s reconstruction. mr chirac denied there was any snub - he is going to a memorial service for the united arab emirates  late leader and says he would be happy to meet mr allawi. he also signed a communiqu&#233; stressing the eu s commitment to securing a stable and unified iraq. the eu also confirmed a new $21m aid package. the communiqu&#233; congratulated president bush on his victory and stressed the importance of good transatlantic relations. the summit is also expected to agree changes to streamline european asylum and immigration decisions. mr blair recently said the uk would only participate in eu-wide measures where it was in uk interests but the tories say he is surrendering a key veto. the meeting will also assess progress on the economic reform plans agreed in lisbon in 2000 to make europe more competitive.
business,business,borussia dortmund near bust german football club and former european champion borussia dortmund has warned it will go bankrupt if rescue talks with creditors fail.  the company s shares tumbled after it said it has  entered a life-threatening profitability and financial situation . borussia dortmund has posted record losses and missed rent payments on its westfallen stadium. chief executive gerd niebaum stepped down last week and creditors are now pushing for greater control. shares in borussia dortmund  germany s only stock-market listed football club  dropped by almost 23% to 2.05 euros during early afternoon trading.  fund manager florian hamm - borussia dortmund s largest investor - said he would only invest more money in the company if he got a greater say in how it is run.  i demand better transparency   he is quoted as saying by germany s manger magazin. the club has also faced calls to appoint executives from outside the club.  borussia dortmund posted a record loss of 68m euros ($89m; £47m) in the 12 months through june. it made a loss of 27.2m euros in the first half of the current fiscal year and said that total debts will increase to 134.7m euros by the middle of 2006 unless a restructuring plan is pushed through.  this is the bill for their mismanagement over the past years   said hvb analyst peter-thilo halser. the club appointed an auditor  who has recommended a number of steps  including deferring the rent due on the stadium and suspending debt repayments until at least the 2006-2007 fiscal year. stephen schechter  a uk investment banker who has held talks with borussia dortmund over a possible bond sale  said the club needs a capital injection of 35m euros.  they need strong people on the board who do not have a history with the club   he said.
politics,politics,uk needs tax cuts  tories insist a major change of direction is needed in britain if it is to prosper  the shadow chancellor said as the tory party spring conference began.  oliver letwin said the uk could not compete with other countries without the £4bn tax cuts he was promising. tory co-chairman liam fox had opened the forum in brighton with an attack on labour s record and party leader michael howard is due to speak later. tony blair has said conservative policies would cause economic failure. but mr letwin said britain had fallen from fourth to 11th in the international economic competitiveness league.   can this country compete  can this country prosper  unless we do something about the burden of regulation and tax on our economy   he said.  if we are going to take on the great challenges  the challenges like those posed by the chinese and the indians  we have got to do something about getting down the burden of regulation and getting down the burden of tax   he said.  the fact is the very carefully costed  fully funded plans we have laid out for saving £12bn by 2007-2008 are absolutely crucial to delivering an economy that will prosper and provide people with jobs and indeed provide the public services with the money they need on a sustainable long-term basis.  mr letwin said voting for labour meant choosing higher taxes  borrowing and waste.  earlier  dr fox had said labour s rule had been characterised by  lost trust and failure to deliver . he also attacked the government s  failure  to control immigration and asylum and criticised its record on the nhs  telling delegates labour cannot be trusted on education or crime. a tory government would sort out the  shambles  of immigration  put patients before statistics and bring discipline to schools  he said. michael howard  who had been due to welcome delegates to the conference on friday  will address them in a lunchtime speech. his welcome address had to be postponed after he stayed in london to lead the party s opposition to the prevention of terrorism bill in its lengthy progress through parliament. the bill was finally passed on friday evening  after more than 30 hours of debate. mr howard is likely to defend his party s handling of the bill  which was only passed after the conservatives accepted prime minister tony blair s promise that mps would be able to review it within a year.
politics,politics,kilroy launches  veritas  party ex-bbc chat show host and east midlands mep robert kilroy-silk has said he wants to  change the face of british politics  as he launched his new party.  mr kilroy-silk  who recently quit the uk independence party said  our country  was being  stolen from us  by mass immigration. he told a london news conference that veritas - latin for  truth  - would avoid the old parties   lies and spin . ukip leader roger knapman says he was glad to see the back of mr kilroy-silk.  mr kilroy-silk promised a  firm but fair  policy on immigration and said they hoped to contest most seats at the forthcoming general election. he said veritas would also announce detailed policies on crime  tax  pensions  health and defence over the next few weeks. and he announced the party would be holding a leadership election. on thursday he is due to announce which constituency he will run in at the next general election - that will come amid speculation he has his sights set on defence secretary geoff hoon s ashfield seat. he was joined in the new venture by one of ukip s two london assembly members  damien hockney who is now veritas  deputy leader. ukip s chairman petrina holdsworth has said the group will just be a parody of the party the men have left.  mr kilroy-silk announced his decision to quit ukip at a public meeting in hinckley  leicestershire last week. it came after months of tension as he vied unsuccessfully for the leadership of that party. he said he was ashamed to be a member of a ukip whose leadership had  gone awol  after the great opportunity offered by its third place at last june s european elections.  while ukip has turned its back on the british people  i shall not   he said.  i will be standing at the next general election. i shall be leading a vigorous campaign for the causes i believe in.  and  unlike the old parties  we shall be honest  open and straight.   mr hockney also left ukip saying mr kilroy-silk would  deliver better  as the leader of a eurosceptic party. a spokesman for ukip called on mr hockney to quit the london assembly. the party asserts that mr hockney  has a moral obligation  if not a legal one  to stand down. its leader  roger knapman  has said he is glad to see the back of mr kilroy-silk.  he has remarkable ability to influence people but  sadly  after the [european] election it became clear that he was more interested in the robert kilroy-silk party than the uk independence party so it was nice knowing him  now  goodbye    he said. ukip officials also argue mr kilroy-silk has not been  straightforward  in attacking the party he once wanted to lead.  this is just what the europhiles pray for. as the main eurosceptic party  ukip should try to resolve its differences with kilroy to show a united front and give the uk public a serious political voice against europe. having multiple parties with the same view point just splits the vote further.  thank goodness that kilroy-silk has gone - now ukip at least has a chance in the election!  it is very sad to see the cause of britain regaining its proper relationship with europe damaged by this split within ukip. robert kilroy-silk could have a lot to offer. instead we have a split party and a damaged cause. under the present electoral system  people must work together  and small parties have no hope of representation. last summer  ukip achieved a major advance  partly and only partly due to kilroy-silk. it is a great shame this has been dissipated in in-fighting.  ukip has a wide platform of policies  not just withdrawal from the eu. this kilroy-silk conveniently ignores in the comments surrounding the launch of his own party. neither the english democrats nor the new party were interested in letting him join them and take over their leadership speaks volumes. veritas is the beginning of the end for kilroy-silk.  if he believes in truth and democracy then he and the two assembly members should resign and force a by-elections to stand on their own platform rather than this backdoor approach to politics of being elected for one party then defecting to another.  so ukip was good enough for him to lead  not good enough for him to follow!  interesting that a party committed to plain speaking should have a latin name!  every opinion poll points to an overwhelming anti-europe feeling in this country. kilroy-silk could be on the verge of something huge if he can broaden his appeal beyond this one issue. he is an extremely able communicator with years of political experience. we wants quality schools  top hospitals  clean and efficient public transport  punishments that fit the crime  limited asylum  a purge on bureaucracy and less taxes. it needs courage and honesty  two qualities sadly lacking in our politicians. kilroy-silk may just have those very qualities. recruit the right colleagues  robert  and your time may have come!  well if you cannot get enough limelight being an ordinary mp then go out and start up your own party. it s all flash and no real policy here  let s hope this is the start of both ukip and kilroy-silk slipping into obscurity.  veritas  the name will doom it. but perhaps i am wrong for surely all modern schoolchildren will understand it since they do still learn latin in the classroom do they not  the whole essence of what rks represents is euroscepticism  so explain to me how the too-twee label of veritas symbolises that
sport,sport,davenport puts retirement on hold lindsay davenport has put any talk of retirement on hold after having a largely injury-free 2004 campaign.  the 28-year-old world number one had said that she would quit at the end of last year  but after a successful season she has had a change of heart.  finally i felt i put myself in a position to try and win grand slams again   said davenport.  it would be tough to walk away when i feel like i can contend so there s no point in hanging it up quite yet.  davenport has won three grand slams  the 2000 australian open  wimbledon in 1999 and the 1998 us open. her career has been hit by a series of injuries but last year she started hitting top form and won seven titles. she was due to take part in this week s hopman cup in perth but decided she wanted to rest her knee.  i just really wanted to make sure my right knee was going to be able to really withstand all the rigours of the whole year coming up   she said.
business,business,buyers snap up jet airways  shares investors have snapped up shares in jet airways  india s biggest airline  following the launch of its much anticipated initial public offer (ipo).  the ipo for 17.3 million shares was fully sold within 10 minutes of opening  on friday. analysts expect jet to raise at least 16.4bn rupees ($375m; £198m) from the offering. interest in jet s ipo has been fuelled by hopes for robust growth in india s air travel market.  the share offer  representing about 20% of jet s equity  was oversubscribed  news agency reuters reported. jet  which was founded by london-based travel agent naresh goyal  plans to use the cash to buy new planes and cut its debt. the company has grown rapidly since it launched operations in 1993  overtaking state-owned flag carrier indian airlines. however  it faces stiff competition from rivals and low-cost carriers. jet s ipo is the first in a series of expected share offers from indian companies this year  as they move to raise funds to help them do business in a rapidly-growing economy.
business,business,iraq and afghanistan in wto talks the world trade organisation (wto) is to hold membership talks with both iraq and afghanistan.  but iran s bid to join the trade body has been refused after the us blocked its application for the 21st time. the countries stand to reap huge benefits from membership of the group  whose purpose is to promote free trade. joining  however  is a lengthy process. china s admission in 2001 took 15 years and talks with russia and saudi arabia have been taking place for 10 years. membership of the geneva-based wto helps guarantee a country s goods receives equal treatment in the markets of other member states - a policy which has seen it become closely associated with globalisation.  iraq s trade minister mohammed mustafa al-jibouri welcomed the move  describing it as significant as november s decision by the paris club of creditor nations to write off 80% of the country s debts. assad omar  afghanistan s envoy to the united nations in geneva  said accession would contribute to  regional prosperity and global security . there are now 27 countries seeking membership of the wto. prospective members need to enter into negotiations with potential trading countries and change domestic laws to bring them in line with wto regulations. before the process gets under way  all 148 wto members must give their backing to applicant countries. the us said it could not approve iran s application because it is currently reviewing relations. but several nations criticised the approach  and european union ambassador to the wto  carlo trojan  said iran s application  must be treated independently of political issues .
business,business,india calls for fair trade rules india  which attends the g7 meeting of seven leading industrialised nations on friday  is unlikely to be cowed by its newcomer status.  in london on thursday ahead of the meeting  india s finance minister  lashed out at the restrictive trade policies of the g7 nations. he objected to subsidies on agriculture that make it hard for developing nations like india to compete. he also called for reform of the united nations  the world bank and the imf.  palaniappan chidambaram  india s finance minister  argued that these organisations need to take into account the changing world order  given india and china s integration into the global economy. he said the issue is not globalisation but  the terms of engagement in globalisation.  mr chidambaram is attending the g7 meeting as part of the g20 group of nations  which account for two thirds of the world s population. at a conference on developing enterprise hosted by uk finance minister gordon brown on friday  he said that he was in favour of floating exchange rates because they help countries cope with economic shocks.  a flexible exchange rate is one more channel for absorbing both positive and negative shocks   he told the conference. india  along with china  brazil  south africa and russia  has been invited to take part in the g7 meeting taking place in london on friday and saturday. china is expected to face renewed pressure to abandon its fixed exchange rate  which g7 nations  in particular the us  have blamed for a surge in cheap chinese exports.  some countries have tried to use fixed exchange rates. i do not wish to make any judgements   mr chidambaram said. separately  the imf warned on thursday that india s budget deficit was too large and would hamper the country s economic growth  which it forecast to be around 6.5% in the year to march 2005. in the year to march 2004  the indian economy grew by 8.5%.
entertainment,entertainment,comeback  show for friends star friends actress lisa kudrow is to play the lead role in a new series about a one-time sitcom star  according to the hollywood reporter.  thirteen episodes of comeback have been commissioned by cable channel hbo  home of hits such as sex and the city. kudrow  who played phoebe in friends  co-wrote the pilot episode and will also act as executive producer. hbo has been looking for its next big comedy hit since sex and the city drew to a close in the us in february. comeback is the first 30-minute comedy series that the channel has picked up since the sex and the city drew to the end of its six-year-run. friends ended its 10-year run on the nbc network in may  and attentions have turned to which projects its six individual stars would pursue.  matt leblanc is starring in a friends spin-off sitcom  charting joey s fortunes in los angeles as he pursues his acting career. jennifer aniston  who was rachel in the long-running show  has enjoyed a series of successful film appearances  with further projects in the pipeline. courteney cox arquette (monica) has been working on a drama project along with husband david arquette for hbo  called the rise and fall of taylor kennedy. matthew perry  who played chandler  has appeared on the west end stage  and has a film  the beginning of wisdom  currently in production. and david schwimmer (ross) directed during his time on friends  and has also worked on joey.
tech,tech,spam e-mails tempt net shoppers computer users across the world continue to ignore security warnings about spam e-mails and are being lured into buying goods  a report suggests.  more than a quarter have bought software through spam e-mails and 24% have bought clothes or jewellery. as well as profiting from selling goods or services and driving advertising traffic  organised crime rings can use spam to glean personal information. the business software alliance (bsa) warned that people should  stay alert .  many online consumers don t consider the true motives of spammers   said mike newton  a spokesperson for the bsa which commissioned the survey.   by selling software that appears to be legitimate in genuine looking packaging or through sophisticated websites  spammers are hiding spyware without consumers  knowledge.  once the software is installed on pcs and networks  information that is given over the internet can be obtained and abused.   the results also showed that the proportion of people reading - or admitting to reading - and taking advantage of adult entertainment spam e-mails is low  at one in 10. the research  which covered 6 000 people in six countries and their attitudes towards junk e-mails  revealed that brazilians were the most likely to read spam. a third of them read unsolicited junk e-mail and 66% buy goods or services after receiving spam.  the french were the second most likely to buy something (48%)  with 44% of britons taking advantage of products and services. this was despite 38% of people in all countries being worried about their net security because of the amount of spam they get. more than a third of respondents said they were concerned that spam e-mails contained viruses or programs that attempted to collect personal information.  both industry and the media have helped to raise awareness of the issues that surround illegitimate e-mail  helping to reduce the potential financial damage and nuisance from phishing attacks and spoof websites   said william plante  director of corporate security and fraud protection at security firm symantec.  at the same time  consumers need to continue exercising caution and protect themselves from harm with a mixture of spam filters  spyware detection software and sound judgement.
business,business,gm pays $2bn to evade fiat buyout general motors of the us is to pay fiat 1.55bn euros ($2bn; £1.1bn) to get out of a deal which could have forced it to buy the italian car maker outright.  fiat had sold gm a stake in 2000  as part of a partnership agreement. but fiat s heavy losses have convinced gm - whose own european operations are in the red - to back away. the pay-off means the two firms will unwind joint ventures  but fiat will keep supplying diesel engines and the money will allow it to reduce its debt. fiat s shares on the milan stock exchange rose 4.5% by 0900 gmt to 6.2 euros  having shot up more than 7% in early trading.  we now have absolute freedom to design our own future   said fiat chief executive sergio marchionne.  analysts said fiat seemed to have done well out of the deal  although some predictions had expected a 2bn euro pay-off. fiat is to get 1bn euros immediately  with another 550m to follow within 90 days. the firm is italy s largest private employer  and a failure to reach an agreement could have had severe consequences for thousands of workers and for the italian economy. for its part  gm was keen to ward off any criticism that the deal had been a mistake.   we needed scale in europe to get costs down  and we were able to do that in working with fiat   said gm chief executive rick wagoner.  the fiat-gm alliance came about in 2000 as an alternative to selling fiat outright. german-us car firm daimlerchrysler had been willing to buy the firm  but fiat patriarch gianni agnelli did not want to give up control. instead  gm swapped a 6% stake in itself for 20% of fiat - and gave fiat a  put option  to sell gm the rest of the car maker between january 2004 and july 2009. but despite the alliance fiat failed to put itself back on track  continuing to lose money and market share. as a result  the sell-off looked better and better for the italians - and much worse for gm  which is struggling with its own loss-making european marques opel and saab. the relationship soured further after fiat sold half its finance arm and recapitalised in 2003  halving gm s stake to 10%.
politics,politics,kilroy-silk attacked with slurry euro mp robert kilroy-silk has had a bucket of farm slurry thrown over him by a protester in manchester.  the uk independence party member was arriving for a bbc radio show when the attacker emerged from behind a bush. fellow guest ruth kelly mp was also hit by the slurry. mr kilroy-silk said the man  who later disappeared  claimed he was  doing it in the name of islam . in january  mr kilroy-silk quit his bbc one show for remarks he made about arabs  who he called  suicide bombers .  mr kilroy-silk had already been taken off air by bbc bosses for the comments  in which he also described arabs as  limb-amputators  women repressors . the remarks prompted outrage among muslim groups. the slurry attack took place on friday as mr kilroy-silk and ms kelly  a cabinet office minister and bolton west mp  arrived at manchester high school for girls for the recording of bbc radio 4 s any questions.  the police were called but the attacker had disappeared by the time officers arrived. they are treating the incident as assault. the programme s host  jonathan dimbleby  later told the audience the mep had been covered from  head to toe . mr kilroy-silk was still able appear to appear on the show after being loaned a change of clothes.  he told reporters he was  very angry  and planned to press charges if his attacker was caught. he said the man shouted:  you ve offended my religion  i m doing this in the name of islam.   as i started to turn round a guy tipped a bucket of farmyard muck over me and then threw the rest of it over me and the car   mr kilroy-silk said.  i was totally covered  it was all through my clothes  and it stank to high heaven. it went all inside the car and splattered ruth kelly.  a bbc spokesman said:  he took his seat as jonathan dimbleby was introducing the show. fortunately someone at the school had a change of clothes to let him have.  greater manchester police said people near mr kilroy-silk had also been hit by the waste. officers took statements at the scene  but no arrests have been made. police say the suspect ran off after towards wilmslow road after committing the offence but is believed to have been driving a red vauxhall corsa earlier. the suspect is described as white  aged 30 to 40  with a ginger beard. police want to hear from anyone who has any information.  mr kilroy-silk  an mep for the east midlands  resigned the uk independence party whip in the european parliament in october  after criticising ukip and stating his ambition to be leader. however  he remains a member of the party. he said on friday he hoped to be elected party leader before christmas.  i think that is sufficient time for us to put in process what is necessary... in time for us to fight and have a significant impact upon the general election.  but a ukip spokesman said that would be impossible under the party s constitution  which requires 70 days before any leadership ballot can take place.
